country,location_id,observation_id,user_id,submission_time,age,gender,geography,financial_situation,education,employment_status,ethnicity,religion,edu_ch4_gender,edu_ch2_gender,edu_ch3_gender,edu_ch1_gender,edu_ch4_no_school_why,edu_ch2_no_school_why,edu_ch3_no_school_why,edu_ch1_no_school_why,edu_ch4_help,edu_ch2_help,edu_ch3_help,edu_ch1_help,edu_ch4_internet_access,edu_ch2_internet_access,edu_ch3_internet_access,edu_ch1_internet_access,edu_ch4_level,edu_ch2_level,edu_ch3_level,edu_ch1_level,edu_ch4_remote_method,edu_ch2_remote_method,edu_ch3_remote_method,edu_ch1_remote_method,edu_ch4_school_reopen,edu_ch2_school_reopen,edu_ch3_school_reopen,edu_ch1_school_reopen,edu_ch4_situation,edu_ch2_situation,edu_ch3_situation,edu_ch1_situation,edu_ch4_support,edu_ch2_support,edu_ch3_support,edu_ch1_support,edu_ch4_school_type,edu_ch2_school_type,edu_ch3_school_type,edu_ch1_school_type,edu_students,edu_ch4_age,edu_ch2_age,edu_ch3_age,edu_ch1_age,edu_ch1_support_1,edu_ch1_support_2,edu_ch1_support_0,edu_ch1_remote_method_1,edu_ch1_remote_method_2,edu_ch1_remote_method_3,edu_ch1_remote_method_4,edu_ch1_remote_method_5,edu_ch1_help_3,edu_ch1_help_1,edu_ch1_help_4,edu_ch1_help_5,edu_ch1_help_6,edu_ch1_help_2,edu_ch1_help_0,edu_ch1_help_99,edu_ch2_support_1,edu_ch2_support_2,edu_ch2_support_0,edu_ch2_remote_method_1,edu_ch2_remote_method_2,edu_ch2_remote_method_3,edu_ch2_remote_method_4,edu_ch2_remote_method_5,edu_ch2_help_3,edu_ch2_help_1,edu_ch2_help_4,edu_ch2_help_5,edu_ch2_help_6,edu_ch2_help_2,edu_ch2_help_0,edu_ch2_help_99,edu_ch3_support_1,edu_ch3_support_2,edu_ch3_support_0,edu_ch3_remote_method_1,edu_ch3_remote_method_2,edu_ch3_remote_method_3,edu_ch3_remote_method_4,edu_ch3_remote_method_5,edu_ch3_help_3,edu_ch3_help_1,edu_ch3_help_4,edu_ch3_help_5,edu_ch3_help_6,edu_ch3_help_2,edu_ch3_help_0,edu_ch3_help_99,edu_ch4_support_1,edu_ch4_support_2,edu_ch4_support_0,edu_ch4_remote_method_1,edu_ch4_remote_method_2,edu_ch4_remote_method_3,edu_ch4_remote_method_4,edu_ch4_remote_method_5,edu_ch4_help_3,edu_ch4_help_1,edu_ch4_help_4,edu_ch4_help_5,edu_ch4_help_6,edu_ch4_help_2,edu_ch4_help_0,edu_ch4_help_99
Afghanistan,160,edu_5313488414310400,edu_6697101186039808,2021-05-28 20:07:14.799 UTC,2,1,2,2,13,15,Hazara,Shia (Muslim),NA,1,0,0,NA,NA,NA,NA,,"brother, step brother, brother in law","another family member^brother, step brother, brother in law","another family member^brother, step brother, brother in law",NA,1,NA,1,NA,4,3,5,,classes on television^online (using computer/tablet),classes on television,classes on television^online (using computer/tablet),NA,NA,NA,NA,NA,3,3,2,,received remedial support organized by school,received remedial support organized by school,,NA,1,1,1,3,NA,17,14,22,NA,NA,NA,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6711114225418240,edu_5148616871378944,2021-05-28 20:55:14.06 UTC,2,99,1,2,11,14,Gujarati,Hindu,NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,2,1,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6531533321273344,edu_6145599132401664,2021-05-28 22:26:32.473 UTC,2,2,1,99,10,15,Pashtun,Sunni (Muslim),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received no remedial support,NA,NA,NA,2,1,NA,NA,NA,9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6503624489566208,edu_5305024667451392,2021-05-28 20:28:58.867 UTC,2,1,3,3,13,15,Arab,Muslim (Other),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,1,1,NA,NA,NA,24,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6530616379310080,edu_5516479301943296,2021-05-28 19:38:15.969 UTC,2,1,2,3,8,15,Pashtun,Sunni (Muslim),NA,0,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,2,NA,2,,,,,NA,NA,NA,NA,NA,1,NA,1,,received remedial support elsewhere,,received remedial support organized by school,NA,2,NA,2,2,NA,16,NA,14,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6460401717084160,edu_6475117225050112,2021-05-28 19:27:39.017 UTC,3,1,2,5,12,14,None of the above,Sunni (Muslim),NA,0,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,5,NA,2,,,,,NA,NA,NA,NA,NA,1,NA,1,,received no remedial support,,received no remedial support,NA,1,NA,1,2,NA,28,NA,7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5160539763507200,edu_4571603102334976,2021-05-28 21:41:50.03 UTC,3,1,1,5,14,12,Tajik,Sunni (Muslim),NA,NA,NA,1,NA,NA,NA,NA,,,,other,NA,NA,NA,4,NA,NA,NA,4,,,,online (using smartphone),NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,1,1,NA,NA,NA,24,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5737331993870336,edu_6505793599307776,2021-05-28 20:40:00.464 UTC,2,1,2,3,13,17,Tajik,Sunni (Muslim),1,0,1,0,NA,NA,NA,NA,,father or step father,,father or step father,NA,1,NA,2,3,3,2,5,,online (using smartphone),,online (using smartphone),NA,NA,NA,NA,1,2,1,2,,,received remedial support elsewhere,,1,2,1,2,4,22,19,19,19,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5542569051422720,edu_4778679183081472,2021-05-28 19:38:53.602 UTC,2,1,1,5,9,15,Pashtun,Sunni (Muslim),NA,0,NA,2,NA,NA,NA,NA,,,,father or step father,NA,NA,NA,1,NA,1,NA,2,,,,online (using computer/tablet),NA,NA,NA,NA,NA,1,NA,2,,received remedial support organized by school,,,NA,2,NA,2,2,NA,5,NA,5,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5139284540784640,edu_5638371524476928,2021-05-28 20:02:06.406 UTC,2,1,2,2,13,15,None of the above,Shia (Muslim),NA,0,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,3,NA,4,,,,,NA,NA,NA,NA,NA,1,NA,1,,received remedial support organized by school,,received remedial support organized by school,NA,1,NA,1,2,NA,13,NA,18,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6391846086639616,edu_5004012930990080,2021-05-28 20:39:30.013 UTC,2,1,2,2,9,12,Pashtun,Sunni (Muslim),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6665664378175488,edu_5019830121136128,2021-05-28 20:08:44.35 UTC,5,2,2,6,15,17,Tajik,Sunni (Muslim),NA,1,NA,1,NA,NA,NA,NA,,"sister, stepsister, sister in law",,,NA,2,NA,NA,NA,1,NA,1,,online (using computer/tablet)^online (using smartphone),,,NA,NA,NA,NA,NA,2,NA,1,,,,received remedial support organized by school,NA,2,NA,2,2,NA,22,NA,22,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6537274887241728,edu_5832588155682816,2021-05-28 20:05:32.597 UTC,2,99,1,99,99,0,Prefer not to answer,Sunni (Muslim),1,1,2,1,NA,NA,NA,NA,,,,"sister, stepsister, sister in law",NA,NA,NA,1,2,2,2,2,,,,online (using smartphone),NA,NA,NA,NA,1,1,1,2,received remedial support organized by school,received remedial support organized by school,received remedial support organized by school,,1,1,1,2,4,23,22,23,23,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_4999453827399680,edu_6344374538731520,2021-05-28 19:28:25.953 UTC,2,1,3,5,1,15,None of the above,Atheist,NA,2,NA,2,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,3,NA,2,,,,,NA,NA,NA,NA,NA,1,NA,1,,,,received remedial support organized by school,NA,2,NA,1,2,NA,3,NA,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5645107771736064,edu_5212750935752704,2021-05-28 19:36:08.844 UTC,2,1,2,3,7,12,Pashtun,Sunni (Muslim),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,1,1,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6668623577088000,edu_4546076299755520,2021-05-28 21:26:38.706 UTC,2,2,3,5,1,15,Pashtun,Sunni (Muslim),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,2,1,NA,NA,NA,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5147540977876992,edu_6458767281750016,2021-05-28 21:18:51 UTC,3,1,2,3,14,17,Tajik,Sunni (Muslim),NA,NA,NA,1,NA,NA,NA,NA,,,,"father or step father^mother or step mother^sister, stepsister, sister in law",NA,NA,NA,2,NA,NA,NA,4,,,,online (using computer/tablet)^online (using smartphone)^paper materials sent home,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,2,1,NA,NA,NA,18,NA,NA,NA,0,0,1,0,0,1,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5099620484251648,edu_6470824480735232,2021-05-28 20:28:50.208 UTC,5,1,3,3,14,17,Tajik,Sunni (Muslim),NA,NA,NA,0,NA,NA,NA,NA,,,,"father or step father^mother or step mother^sister, stepsister, sister in law",NA,NA,NA,1,NA,NA,NA,5,,,,classes on radio^classes on television^online (using computer/tablet)^online (using smartphone)^paper materials sent home,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,1,1,NA,NA,NA,26,NA,NA,NA,0,0,1,1,1,1,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6278426469335040,edu_6064041968795648,2021-05-28 19:45:10.829 UTC,2,1,1,5,8,15,Pashtun,Muslim,0,NA,0,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,3,2,1,1,,,,,NA,NA,NA,NA,1,1,1,1,received remedial support organized by school,received remedial support organized by school,received remedial support organized by school,received remedial support organized by school,2,2,1,1,NA,18,12,18,18,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_4738543288320000,edu_4524328879390720,2021-05-28 20:33:19.921 UTC,3,1,1,99,10,0,Prefer not to answer,Prefer not to answer,NA,NA,NA,1,NA,NA,NA,NA,,,,"father or step father^mother or step mother^sister, stepsister, sister in law",NA,NA,NA,1,NA,NA,NA,2,,,,online (using computer/tablet)^online (using smartphone)^paper materials sent home,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,1,1,NA,NA,NA,26,NA,NA,NA,0,0,1,0,0,1,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5916689291280384,edu_5918489759186944,2021-05-28 19:57:57.574 UTC,2,1,1,5,7,11,Pashtun,Sunni (Muslim),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5190371767484416,edu_6010546926387200,2021-05-28 20:28:04.55 UTC,2,1,2,6,11,15,Tajik,Sunni (Muslim),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,2,1,NA,NA,NA,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5417469991976960,edu_6226966647930880,2021-05-28 20:16:59.809 UTC,5,2,2,3,7,17,Tajik,Sunni (Muslim),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,3,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,5,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5762998718431232,edu_4760085900558336,2021-05-28 20:43:45.339 UTC,2,1,1,3,8,12,Pashtun,Sunni (Muslim),NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,2,1,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_6166327286038528,edu_5036314145849344,2021-05-28 20:11:42.629 UTC,2,1,3,5,7,15,Pashtun,Muslim (Other),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,2,1,NA,NA,NA,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5830008261312512,edu_5929540433215488,2021-05-28 20:22:17.77 UTC,3,2,1,2,13,12,Tajik,Sunni (Muslim),NA,0,NA,1,NA,NA,NA,NA,,,,"father or step father^sister, stepsister, sister in law",NA,NA,NA,1,NA,1,NA,2,,,,online (using smartphone),NA,NA,NA,NA,NA,1,NA,2,,received remedial support organized by school,,,NA,2,NA,2,2,NA,2,NA,6,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_4991025994268672,edu_5835312915283968,2021-05-28 21:17:19.357 UTC,2,1,3,5,7,15,Pashtun,Sunni (Muslim),NA,NA,NA,2,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,6,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5636825095077888,edu_6131779951132672,2021-05-28 22:06:11.24 UTC,3,1,3,3,1,12,Pashtun,Sunni (Muslim),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,3,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,1,1,NA,NA,NA,4,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_4997212525559808,edu_6490556156084224,2021-05-28 20:13:20.492 UTC,5,2,2,2,12,12,Tajik,Sunni (Muslim),NA,1,NA,1,NA,NA,NA,NA,,,,"sister, stepsister, sister in law",NA,NA,NA,1,NA,1,NA,2,,,,online (using smartphone),NA,NA,NA,NA,NA,1,NA,2,,received remedial support elsewhere,,,NA,1,NA,1,2,NA,23,NA,23,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_4752901867307008,edu_5072767845400576,2021-05-28 22:02:02.296 UTC,2,1,3,6,8,17,Hazara,Shia (Muslim),NA,NA,NA,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support organized by school,NA,NA,NA,2,1,NA,NA,NA,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_4978822884884480,edu_5687432368619520,2021-05-28 23:10:03.047 UTC,2,1,2,5,14,11,Tajik,Sunni (Muslim),NA,0,2,0,NA,NA,NA,NA,,"brother, step brother, brother in law","sister, stepsister, sister in law","sister, stepsister, sister in law",NA,2,NA,NA,NA,2,3,4,,online (using computer/tablet),paper materials sent home,paper materials sent home,NA,NA,NA,NA,NA,3,2,3,,received remedial support elsewhere,,received no remedial support,NA,2,2,1,3,NA,22,12,55,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_4865378806398976,edu_5377659079229440,2021-05-28 20:08:11.237 UTC,2,2,2,99,10,15,Tajik,Muslim,NA,NA,NA,1,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,2,,,,,NA,NA,NA,NA,NA,NA,NA,1,,,,received remedial support elsewhere,NA,NA,NA,2,1,NA,NA,NA,18,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Afghanistan,160,edu_5096298830364672,edu_5409438206001152,2021-05-28 20:23:12.763 UTC,2,2,1,5,10,15,Tajik,Sunni (Muslim),0,1,0,0,NA,NA,NA,NA,,,,,NA,NA,NA,NA,3,4,5,4,,,,,NA,NA,NA,NA,1,1,1,1,received no remedial support,received no remedial support,received no remedial support,received no remedial support,1,1,1,1,5,12,16,21,18,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
